<card qty="1" id="2f6ab954-a891-4444-8d27-cebe050cc92d">Monica Chang</card>	2f6ab954-a891-4444-8d27-cebe050cc92d	Monica Chang		Justice	3	Ally	🧪						S.H.I.E.L.D.
<card qty="1" id="d20e17a1-d387-4ae3-91a5-9d07b7e00fba">Spider-Woman</card>	d20e17a1-d387-4ae3-91a5-9d07b7e00fba	Spider-Woman (Jessica Drew)		Justice	3	Ally	🧪						S.H.I.E.L.D. WEB-WARRIOR.
<card qty="3" id="9a6f48de-9a65-4904-bf0e-b3e9062ecb7e">Homeland Intervention</card>	9a6f48de-9a65-4904-bf0e-b3e9062ecb7e	Homeland Intervention		Justice	0	Event	⚡						S.H.I.E.L.D. TACTIC.
<card qty="3" id="33e50406-96bb-4b00-8765-2a59aa516990">Global Logistics</card>	33e50406-96bb-4b00-8765-2a59aa516990	Global Logistics		Justice	0	Event	👊🏾						S.H.I.E.L.D. TACTIC.
<card qty="3" id="898831f2-83d0-470c-a6cb-cb77cea26c70">Field Agent</card>	898831f2-83d0-470c-a6cb-cb77cea26c70	Field Agent		Justice	1	Support	⚡						PERSONA. S.H.I.E.L.D.
<card qty="1" id="3ce28169-17c6-40e5-9ce5-d7252c32a807">Agent 13</card>	3ce28169-17c6-40e5-9ce5-d7252c32a807	Agent 13 (Sharon Carter)		Basic	4	Ally	👊🏾						S.H.I.E.L.D. SPY.
<card qty="1" id="aa8abddf-4a56-4caa-9881-2acdcc6add5f">Dum Dum Dugan</card>	aa8abddf-4a56-4caa-9881-2acdcc6add5f	Dum Dum Dugan		Basic	5	Ally	👊🏾						S.H.I.E.L.D.
<card qty="1" id="f7f86509-9c5b-44de-ae5c-bb071285dd8a">Ghost-Spider</card>	f7f86509-9c5b-44de-ae5c-bb071285dd8a	Ghost-Spider (Gwen Stacy)		Basic	3	Ally	✨						WEB-WARRIOR.
<card qty="1" id="56ee5f79-c097-4fe0-83b1-f0ef76f7ad17">Spider-Man</card>	56ee5f79-c097-4fe0-83b1-f0ef76f7ad17	Spider-Man (Peter Parker)		Basic	3	Ally	🧪						WEB-WARRIOR.
<card qty="3" id="bc85bac2-a76b-4cbf-a9ef-866ab34cb28e">Government Liaison</card>	bc85bac2-a76b-4cbf-a9ef-866ab34cb28e	Government Liaison		Basic	2	Support	🧪						PERSONA. S.H.I.E.L.D.
<card qty="1" id="36770b85-5114-4c14-aa24-ff41116ed4a5">Sky-Destroyer</card>	36770b85-5114-4c14-aa24-ff41116ed4a5	Sky-Destroyer		Basic	3	Support	⚡						S.H.I.E.L.D. VEHICLE.
<card qty="1" id="campaign-0000-0000-0000-00000027182a">Compact Darts</card>	campaign-0000-0000-0000-00000027182a	Compact Darts		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027182b">Compact Darts</card>	campaign-0000-0000-0000-00000027182b	Compact Darts		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027183a">Impact-Dampening Suit</card>	campaign-0000-0000-0000-00000027183a	Impact-Dampening Suit		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027183b">Impact-Dampening Suit</card>	campaign-0000-0000-0000-00000027183b	Impact-Dampening Suit		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027184a">Laser Goggles</card>	campaign-0000-0000-0000-00000027184a	Laser Goggles		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027184b">Laser Goggles</card>	campaign-0000-0000-0000-00000027184b	Laser Goggles		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027185a">Propulsion Gauntlet</card>	campaign-0000-0000-0000-00000027185a	Propulsion Gauntlet		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027185b">Propulsion Gauntlet</card>	campaign-0000-0000-0000-00000027185b	Propulsion Gauntlet		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027186a">Retinal Display</card>	campaign-0000-0000-0000-00000027186a	Retinal Display		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027186b">Retinal Display</card>	campaign-0000-0000-0000-00000027186b	Retinal Display		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027187a">Shock Knuckles</card>	campaign-0000-0000-0000-00000027187a	Shock Knuckles		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027187b">Shock Knuckles</card>	campaign-0000-0000-0000-00000027187b	Shock Knuckles		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027188a">Wave Bracers</card>	campaign-0000-0000-0000-00000027188a	Wave Bracers		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027188b">Wave Bracers</card>	campaign-0000-0000-0000-00000027188b	Wave Bracers		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027189a">Wrist Navigators</card>	campaign-0000-0000-0000-00000027189a	Wrist Navigators		Campaign	-	Upgrade							S.H.I.E.L.D. TECH.
<card qty="1" id="campaign-0000-0000-0000-00000027189b">Wrist Navigators</card>	campaign-0000-0000-0000-00000027189b	Wrist Navigators		Campaign	-	Upgrade							ENHANCED. S.H.I.E.L.D. TECH.
<card qty="1" id="f8a7865d-a43d-4b6f-bf29-5c9039b973cc">Venom</card>	f8a7865d-a43d-4b6f-bf29-5c9039b973cc	Venom (Eddie Brock)		Basic	4	Ally	✨						SYMBIOTE.
<card qty="1" id="dc32c7e5-bed3-4bc3-a76b-eddd0d7d844a">Symbiote Suit</card>	dc32c7e5-bed3-4bc3-a76b-eddd0d7d844a	Symbiote Suit		Basic	4	Upgrade	✨						SYMBIOTE.
<card qty="1" id="27ca3f3d-d6c5-44e1-a654-355da5efb679">Ms. Marvel</card>	27ca3f3d-d6c5-44e1-a654-355da5efb679	Ms. Marvel (Kamala Khan)		Hero	3	Ally	👊🏾						CHAMPION. INHUMAN.
<card qty="2" id="a5c6671e-e075-4a7e-9d00-908c91539758">Forcefield Projection</card>	a5c6671e-e075-4a7e-9d00-908c91539758	Forcefield Projection		Hero	1	Event	👊🏾						SUPERPOWER.
<card qty="3" id="9efd02f1-485f-4304-b6d0-04b6c701a475">Lightspeed Flight</card>	9efd02f1-485f-4304-b6d0-04b6c701a475	Lightspeed Flight		Hero	2	Event	🧪						SUPERPOWER. THWART.
<card qty="3" id="63d48598-0994-4374-a9d0-a767d6a51cd9">Pot Shot</card>	63d48598-0994-4374-a9d0-a767d6a51cd9	Pot Shot		Hero	2	Event	⚡						ATTACK. SUPERPOWER.
<card qty="2" id="ccf92fc5-7e77-4070-ae41-d112e507585f">Unleash Nova Force</card>	ccf92fc5-7e77-4070-ae41-d112e507585f	Unleash Nova Force		Hero	1	Event	⚡						SUPERPOWER.
<card qty="2" id="71d5eaf1-5ef9-4b7f-9c2b-a580eb0845df">Connection to the Worldmind</card>	71d5eaf1-5ef9-4b7f-9c2b-a580eb0845df	Connection to the Worldmind		Hero	-	Resource	✨			
<card qty="1" id="69f7bac0-e287-4f65-b1f5-8258fd26e4da">Jesse Alexander</card>	69f7bac0-e287-4f65-b1f5-8258fd26e4da	Jesse Alexander		Hero	2	Support	🧪						PERSONA.
<card qty="1" id="2ede2b5e-d768-49f2-9bb4-1884724b4f78">Supernova Helmet</card>	2ede2b5e-d768-49f2-9bb4-1884724b4f78	Supernova Helmet		Hero	1	Upgrade	🧪						ARMOR.
<card qty="1" id="d933187f-5904-4b55-8f95-7d07c8ee725a">The Locust</card>	d933187f-5904-4b55-8f95-7d07c8ee725a	The Locust (Fernanda Rodriguez)		Aggression	2	Ally	⚡						CHAMPION.
<card qty="3" id="02803989-817e-46fa-bec9-22ebd413797d">Pitchback</card>	02803989-817e-46fa-bec9-22ebd413797d	Pitchback		Aggression	1	Event	👊🏾						AERIAL. ATTACK.
<card qty="3" id="467bb268-f5b0-4e8b-9f1d-af89884d9cd1">No Quarter</card>	467bb268-f5b0-4e8b-9f1d-af89884d9cd1	No Quarter		Aggression	2	Event	🧪						ATTACK.
<card qty="3" id="00ce2f12-1554-45e1-9b56-505bac8367af">One by One</card>	00ce2f12-1554-45e1-9b56-505bac8367af	One by One		Aggression	1	Event	⚡						ATTACK.
<card qty="3" id="b90865cf-8358-4f10-bda1-c32d689cfbb9">Fluid Motion</card>	b90865cf-8358-4f10-bda1-c32d689cfbb9	Fluid Motion		Aggression	1	Upgrade	⚡						SKILL.
<card qty="3" id="73d69dc0-0957-4876-a7c9-9c6e63676ea5">Honed Technique</card>	73d69dc0-0957-4876-a7c9-9c6e63676ea5	Honed Technique		Aggression	3	Upgrade	🧪						SKILL.
<card qty="1" id="c7126feb-f097-4e98-b154-17693ba482f8">Moon Girl</card>	c7126feb-f097-4e98-b154-17693ba482f8	Moon Girl (Lunella Lafayette)		Basic	3	Ally	🧪						CHAMPION. GENIUS.
<card qty="3" id="96a2155d-3ec0-417c-82b9-fe7eb4e5716d">Everyday Hero</card>	96a2155d-3ec0-417c-82b9-fe7eb4e5716d	Everyday Hero		Basic	-	Resource	✨			
<card qty="1" id="ab44bbb1-f160-4e47-8cba-ae8e8afc7729">Champions Mobile Bunker</card>	ab44bbb1-f160-4e47-8cba-ae8e8afc7729	Champions Mobile Bunker		Basic	2	Support	👊🏾						CHAMPION. VEHICLE.
<card qty="3" id="6f2986b8-342b-47f8-ad1e-d1b89837c1c1">Yaw and Roll</card>	6f2986b8-342b-47f8-ad1e-d1b89837c1c1	Yaw and Roll		Justice	1	Event	⚡						AERIAL. THWART.
<card qty="3" id="eab687cf-2fd8-4941-8e8f-7198545f803a">Height Advantage</card>	eab687cf-2fd8-4941-8e8f-7198545f803a	Height Advantage		Protection	1	Upgrade	🧪						AERIAL. TACTIC.
<card qty="1" id="37888118-f6e0-4b35-bbac-4039acfee5e6">Brawn</card>	37888118-f6e0-4b35-bbac-4039acfee5e6	Brawn (Amadeus Cho)		Hero	4	Ally	👊🏾						CHAMPION. GAMMA.
<card qty="2" id="5196a1d5-caa7-454f-a05c-07d4a0ff9422">Fly Over</card>	5196a1d5-caa7-454f-a05c-07d4a0ff9422	Fly Over		Hero	2	Event	🧪						THWART.
<card qty="3" id="2fcf9ca1-d450-48ed-9038-352451152d0a">Photon Beam</card>	2fcf9ca1-d450-48ed-9038-352451152d0a	Photon Beam		Hero	2	Event	⚡						ATTACK.
<card qty="2" id="bc853266-253a-490c-825c-e9330afb0f18">New and Improved</card>	bc853266-253a-490c-825c-e9330afb0f18	New and Improved		Hero	3	Event	🧪						SKILL.
<card qty="1" id="1c6b900d-5ffa-43cd-94a4-2854fa10ac44">Sector Scan</card>	1c6b900d-5ffa-43cd-94a4-2854fa10ac44	Sector Scan		Hero	3	Event	⚡			
<card qty="2" id="38f7a7da-4876-40fb-bd92-93e12e5ea93c">Stroke of Genius</card>	38f7a7da-4876-40fb-bd92-93e12e5ea93c	Stroke of Genius		Hero	-	Resource	🧪			
<card qty="1" id="7cfe06c6-da6b-4e0d-8db1-472d337def1d">Ronnie Williams</card>	7cfe06c6-da6b-4e0d-8db1-472d337def1d	Ronnie Williams		Hero	1	Support	✨						PERSONA.
<card qty="1" id="98ebf86a-a379-48d4-8723-c20237ea4df7">Tony Stark A.I.</card>	98ebf86a-a379-48d4-8723-c20237ea4df7	Tony Stark A.I.		Hero	2	Support	🧪						PERSONA.
<card qty="1" id="16459e01-b371-4012-8a52-effe8ce1e163">Photon Blasters</card>	16459e01-b371-4012-8a52-effe8ce1e163	Photon Blasters		Hero	2	Upgrade	🧪						TECH. WEAPON.
<card qty="1" id="9168004c-fc9a-4610-8f81-b85a08e9193b">Propulsion Jets</card>	9168004c-fc9a-4610-8f81-b85a08e9193b	Propulsion Jets		Hero	2	Upgrade	👊🏾						TECH.
<card qty="1" id="55c38950-042b-4ec1-a07d-1d6ba9f9da5d">Cloud 9</card>	55c38950-042b-4ec1-a07d-1d6ba9f9da5d	Cloud 9 (Abby Boylen)		Leadership	3	Ally	🧪						AERIAL. CHAMPION.
<card qty="1" id="d255aa3d-8747-4a1d-9490-fc1887630d83">Falcon</card>	d255aa3d-8747-4a1d-9490-fc1887630d83	Falcon (Joaquin Torres)		Leadership	4	Ally	⚡						AERIAL. CHAMPION.
<card qty="1" id="0707b91c-2b67-4746-bf2f-ae14c25d9796">Patriot</card>	0707b91c-2b67-4746-bf2f-ae14c25d9796	Patriot (Rayshaun Lucas)		Leadership	3	Ally	👊🏾						CHAMPION.
<card qty="3" id="0234136e-f616-4ed4-9e67-123196846729">Go All Out</card>	0234136e-f616-4ed4-9e67-123196846729	Go All Out		Leadership	2	Event	🧪						ATTACK.
<card qty="3" id="b8014cdc-e819-4312-8290-15ad8acfe64d">Push Ahead</card>	b8014cdc-e819-4312-8290-15ad8acfe64d	Push Ahead		Leadership	3	Event	⚡						THWART.
<card qty="3" id="cb08b82e-8b84-4d4e-8aed-a7455b767441">R&D Facility</card>	cb08b82e-8b84-4d4e-8aed-a7455b767441	R&D Facility		Leadership	3	Support	🧪						LOCATION. S.H.I.E.L.D.
<card qty="1" id="c22f2b49-d7dd-440d-b1df-cfd1f058455a">Snowguard</card>	c22f2b49-d7dd-440d-b1df-cfd1f058455a	Snowguard (Amka Aliyak)		Basic	4	Ally	⚡						CHAMPION.
<card qty="1" id="cdf2039d-073d-4fbc-a6ad-144ffd977a77">Vivian</card>	cdf2039d-073d-4fbc-a6ad-144ffd977a77	Vivian		Basic	2	Ally	🧪						AERIAL. ANDROID. CHAMPION.
<card qty="1" id="9d1ed258-ee76-47e7-8f1d-b9dd590fd293">"Go for Champions!"</card>	9d1ed258-ee76-47e7-8f1d-b9dd590fd293	"Go for Champions!"		Basic	3	Event	✨			
<card qty="3" id="db7e7914-1cf7-4f25-b1fb-70cb41c11025">Ingenuity</card>	db7e7914-1cf7-4f25-b1fb-70cb41c11025	Ingenuity		Basic	2	Upgrade	🧪						SKILL.
<card qty="1" id="530c5583-ede8-4069-9a86-546973dcb375">Bombshell</card>	530c5583-ede8-4069-9a86-546973dcb375	Bombshell (Lana Baumgartner)		Aggression	4	Ally	⚡						CHAMPION.
<card qty="1" id="b38cea4b-2753-4d7a-b6f8-c68c80069766">Wasp</card>	b38cea4b-2753-4d7a-b6f8-c68c80069766	Wasp (Nadia Van Dyne)		Justice	2	Ally	👊🏾						CHAMPION.
<card qty="1" id="add626be-c334-43aa-bf98-9ddaff6d6161">Pinpoint</card>	add626be-c334-43aa-bf98-9ddaff6d6161	Pinpoint (Qureshi Gupta)		Protection	2	Ally	🧪						CHAMPION.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030002">Captain Americat</card>	5f189d1d-2352-41cc-b285-a4c687030002	Captain Americat (Steve Mouser)		Hero	3	Ally	✨						CARTOON.
<card qty="2" id="5f189d1d-2352-41cc-b285-a4c687030003">Ham It Up</card>	5f189d1d-2352-41cc-b285-a4c687030003	Ham It Up		Hero	0	Event	🧪						CARTOON. THWART.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030004">Hogwashed</card>	5f189d1d-2352-41cc-b285-a4c687030004	Hogwashed		Hero	1	Event	⚡						CARTOON.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030005">"I Don't Think So!"</card>	5f189d1d-2352-41cc-b285-a4c687030005	"I Don't Think So!"		Hero	1	Event	⚡						CARTOON.
<card qty="2" id="5f189d1d-2352-41cc-b285-a4c687030006">Petulant Pig</card>	5f189d1d-2352-41cc-b285-a4c687030006	Petulant Pig		Hero	0	Event	🧪						CARTOON.
<card qty="3" id="5f189d1d-2352-41cc-b285-a4c687030007">Swinging Web Pig</card>	5f189d1d-2352-41cc-b285-a4c687030007	Swinging Web Pig		Hero	3	Event	⚡						CARTOON. ATTACK.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030008">The Daily Beagle</card>	5f189d1d-2352-41cc-b285-a4c687030008	The Daily Beagle		Hero	2	Support	🧪						CARTOON. LOCATION.
<card qty="2" id="5f189d1d-2352-41cc-b285-a4c687030009">Cartoon Physics</card>	5f189d1d-2352-41cc-b285-a4c687030009	Cartoon Physics		Hero	1	Upgrade	👊🏾						CARTOON. SUPERPOWER.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030010">Huge Wooden Hammer</card>	5f189d1d-2352-41cc-b285-a4c687030010	Huge Wooden Hammer		Hero	2	Upgrade	👊🏾						CARTOON. WEAPON.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030011">Organic Webbing</card>	5f189d1d-2352-41cc-b285-a4c687030011	Organic Webbing		Hero	2	Upgrade	🧪						CARTOON. SUPERPOWER.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030012">Lady Spider</card>	5f189d1d-2352-41cc-b285-a4c687030012	Lady Spider (May Reilly)		Justice	4	Ally	🧪						WEB-WARRIOR.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030013">Spider-Man</card>	5f189d1d-2352-41cc-b285-a4c687030013	Spider-Man (Pavitr Prabhakar)		Justice	3	Ally	⚡						WEB-WARRIOR.
<card qty="3" id="5f189d1d-2352-41cc-b285-a4c687030014">Even the Odds</card>	5f189d1d-2352-41cc-b285-a4c687030014	Even the Odds		Justice	2	Event	⚡						THWART.
<card qty="3" id="5f189d1d-2352-41cc-b285-a4c687030019">Overwatch</card>	5f189d1d-2352-41cc-b285-a4c687030019	Overwatch		Justice	0	Upgrade	👊🏾			
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030020">Scarlet Spider</card>	5f189d1d-2352-41cc-b285-a4c687030020	Scarlet Spider (Kaine)		Basic	4	Ally	🧪						WEB-WARRIOR.
<card qty="1" id="5f189d1d-2352-41cc-b285-a4c687030021">SP//dr</card>	5f189d1d-2352-41cc-b285-a4c687030021	SP//dr (Peni Parker)		Basic	2	Ally	⚡						WEB-WARRIOR.
<card qty="3" id="5f189d1d-2352-41cc-b285-a4c687030029">Warrior of the Great Web</card>	5f189d1d-2352-41cc-b285-a4c687030029	Warrior of the Great Web		Basic	1	Upgrade	⚡						TITLE.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031003">VEN#m</card>	5b7da011-412e-452a-9edd-24618a031003	VEN#m (Addy Brock)		Hero	4	Ally	⚡			
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031004">All Systems Go!</card>	5b7da011-412e-452a-9edd-24618a031004	All Systems Go!		Hero	1	Event	⚡			
<card qty="2" id="5b7da011-412e-452a-9edd-24618a031005">Rapid Deployment</card>	5b7da011-412e-452a-9edd-24618a031005	Rapid Deployment		Hero	2	Event	🧪						THWART.
<card qty="2" id="5b7da011-412e-452a-9edd-24618a031006">Web-Trap</card>	5b7da011-412e-452a-9edd-24618a031006	Web-Trap		Hero	2	Event	⚡						ATTACK.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031007">Aunt May & Uncle Ben</card>	5b7da011-412e-452a-9edd-24618a031007	Aunt May & Uncle Ben		Hero	1	Support	🧪						PERSONA.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031008">Ejection Protocol</card>	5b7da011-412e-452a-9edd-24618a031008	Ejection Protocol		Hero	0	Support	👊🏾						TACTIC.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031009">SP//dr Command</card>	5b7da011-412e-452a-9edd-24618a031009	SP//dr Command		Hero	1	Support	🧪						LOCATION.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031010">Host Spider</card>	5b7da011-412e-452a-9edd-24618a031010	Host Spider		Hero	3	Upgrade	✨						INTERFACE. SPIDER.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031011">Psychic Link</card>	5b7da011-412e-452a-9edd-24618a031011	Psychic Link		Hero	2	Upgrade	🧪						INTERFACE. TECH.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031012">Speed-Metal Alloy</card>	5b7da011-412e-452a-9edd-24618a031012	Speed-Metal Alloy		Hero	1	Upgrade	👊🏾						INTERFACE. TECH.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031013">Web-Fluid Compressor</card>	5b7da011-412e-452a-9edd-24618a031013	Web-Fluid Compressor		Hero	2	Upgrade	⚡						INTERFACE. TECH.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031014">Daredevil</card>	5b7da011-412e-452a-9edd-24618a031014	Daredevil		Protection	2	Ally	👊🏾			
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031015">Spider-Man Noir</card>	5b7da011-412e-452a-9edd-24618a031015	Spider-Man Noir		Protection	3	Ally	⚡						WEB-WARRIOR.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031016">Repurpose</card>	5b7da011-412e-452a-9edd-24618a031016	Repurpose		Protection	0	Event	⚡						SKILL.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031017">Thwip Thwip!</card>	5b7da011-412e-452a-9edd-24618a031017	Thwip Thwip!		Protection	2	Event	🧪						SUPERPOWER.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031019">Forcefield Generator</card>	5b7da011-412e-452a-9edd-24618a031019	Forcefield Generator		Protection	3	Upgrade	⚡						TECH.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031020">Spider-Tingle</card>	5b7da011-412e-452a-9edd-24618a031020	Spider-Tingle		Protection	1	Upgrade	🧪						SUPERPOWER.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031021">Spider-Ham</card>	5b7da011-412e-452a-9edd-24618a031021	Spider-Ham (Peter Porker)		Basic	3	Ally	👊🏾						CARTOON. WEB-WARRIOR.
<card qty="1" id="5b7da011-412e-452a-9edd-24618a031022">Spider-Man</card>	5b7da011-412e-452a-9edd-24618a031022	Spider-Man (Otto Octavius)		Basic	2	Ally	🧪						WEB-WARRIOR.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031023">Limitless Stamina</card>	5b7da011-412e-452a-9edd-24618a031023	Limitless Stamina		Basic	1	Event	👊🏾						SUPERPOWER.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031024">Unshakable</card>	5b7da011-412e-452a-9edd-24618a031024	Unshakable		Basic	1	Upgrade	👊🏾						CONDITION. SUPERPOWER.
<card qty="3" id="5b7da011-412e-452a-9edd-24618a031029">Clarity of Purpose</card>	5b7da011-412e-452a-9edd-24618a031029	Clarity of Purpose		Leadership	1	Upgrade	🧪						CONDITION.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032002">Shadowcat</card>	47d34c5d-5319-45a9-a2d6-1fb975032002	Shadowcat (Kitty Pryde)		Hero	3	Ally	✨						X-MEN.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032003">Piotr's Studio</card>	47d34c5d-5319-45a9-a2d6-1fb975032003	Piotr's Studio		Hero	1	Support	🧪						LOCATION.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032004">Iron Will</card>	47d34c5d-5319-45a9-a2d6-1fb975032004	Iron Will		Hero	2	Upgrade	🧪						SUPERPOWER.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032005">Titanium Muscles</card>	47d34c5d-5319-45a9-a2d6-1fb975032005	Titanium Muscles		Hero	2	Upgrade	👊🏾						SUPERPOWER.
<card qty="2" id="47d34c5d-5319-45a9-a2d6-1fb975032006">Organic Steel</card>	47d34c5d-5319-45a9-a2d6-1fb975032006	Organic Steel		Hero	2	Upgrade	⚡						SUPERPOWER.
<card qty="2" id="47d34c5d-5319-45a9-a2d6-1fb975032007">Made of Rage</card>	47d34c5d-5319-45a9-a2d6-1fb975032007	Made of Rage		Hero	0	Event	⚡						SUPERPOWER.
<card qty="3" id="47d34c5d-5319-45a9-a2d6-1fb975032008">Steel Fist</card>	47d34c5d-5319-45a9-a2d6-1fb975032008	Steel Fist		Hero	2	Event	👊🏾						ATTACK. SUPERPOWER.
<card qty="2" id="47d34c5d-5319-45a9-a2d6-1fb975032009">Bulletproof Protector</card>	47d34c5d-5319-45a9-a2d6-1fb975032009	Bulletproof Protector		Hero	0	Event	👊🏾						SUPERPOWER.
<card qty="2" id="47d34c5d-5319-45a9-a2d6-1fb975032010">Armor Up</card>	47d34c5d-5319-45a9-a2d6-1fb975032010	Armor Up		Hero	0	Event	👊🏾						SUPERPOWER.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032011">Nightcrawler</card>	47d34c5d-5319-45a9-a2d6-1fb975032011	Nightcrawler (Kurt Wagner)		Protection	3	Ally	👊🏾						X-MEN.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032012">Polaris</card>	47d34c5d-5319-45a9-a2d6-1fb975032012	Polaris (Lorna Dane)		Protection	3	Ally	⚡						X-MEN.
<card qty="3" id="47d34c5d-5319-45a9-a2d6-1fb975032013">Protective Training</card>	47d34c5d-5319-45a9-a2d6-1fb975032013	Protective Training		Protection	1	Upgrade	🧪						TRAINING.
<card qty="3" id="47d34c5d-5319-45a9-a2d6-1fb975032014">Powerful Punch</card>	47d34c5d-5319-45a9-a2d6-1fb975032014	Powerful Punch		Protection	2	Event	👊🏾						ATTACK. DEFENSE.
<card qty="3" id="47d34c5d-5319-45a9-a2d6-1fb975032017">Mutant Protectors</card>	47d34c5d-5319-45a9-a2d6-1fb975032017	Mutant Protectors		Protection	1	Event	⚡						DEFENSE.
<card qty="2" id="47d34c5d-5319-45a9-a2d6-1fb975032018">Defensive Energy</card>	47d34c5d-5319-45a9-a2d6-1fb975032018	Defensive Energy		Protection	-	Resource	✨			
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032019">Professor X</card>	47d34c5d-5319-45a9-a2d6-1fb975032019	Professor X (Charles Xavier)		Basic	3	Ally	🧪						PSIONIC. X-MEN.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032020">The X-Jet</card>	47d34c5d-5319-45a9-a2d6-1fb975032020	The X-Jet		Basic	3	Support	⚡						VEHICLE. X-MEN.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032021">Shadow and Steel</card>	47d34c5d-5319-45a9-a2d6-1fb975032021	Shadow and Steel		Basic	2	Event	👊🏾						ATTACK. DEFENSE.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032031">Solid</card>	47d34c5d-5319-45a9-a2d6-1fb975032031	Solid / Phased		Hero	-	Upgrade	👊🏾			
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032032">Lockheed</card>	47d34c5d-5319-45a9-a2d6-1fb975032032	Lockheed		Hero	2	Ally	✨						DRAGON. X-MEN.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032033">Kitty's Room</card>	47d34c5d-5319-45a9-a2d6-1fb975032033	Kitty's Room		Hero	1	Support	👊🏾						LOCATION.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032034">Acute Control</card>	47d34c5d-5319-45a9-a2d6-1fb975032034	Acute Control		Hero	1	Upgrade	🧪						SUPERPOWER.
<card qty="1" id="47d34c5d-5319-45a9-a2d6-1fb975032035">Intangible Interference</card>	47d34c5d-5319-45a9-a2d6-1fb975032035	Intangible Interference		Hero	1	Upgrade	🧪						SUPERPOWER.
